dt,acc,t
0.00068,-4.459632069408741,0.0
0.000764,-1.4596320694087406,0.0007640000000002
0.000676,2.852867930591259,0.0014400000000005
0.000668,0.4778679305912594,0.0021080000000006
0.000668,-4.522132069408741,0.0027760000000007
0.000708,-0.5221320694087406,0.0034840000000011
0.00068,1.9778679305912592,0.0041640000000011
0.00068,0.2903679305912594,0.0048440000000011
0.00068,3.415367930591259,0.0055240000000011
0.00068,0.0403679305912594,0.0062040000000012
0.00068,-4.209632069408741,0.0068840000000012
0.000764,0.6653679305912594,0.0076480000000014
0.00068,0.1653679305912594,0.0083280000000014
0.00068,1.1653679305912594,0.0090080000000014
0.00068,-1.4596320694087406,0.0096880000000014
0.00068,6.477867930591258,0.0103680000000014
0.00068,4.290367930591258,0.0110480000000015
0.000768,-0.5221320694087406,0.0118160000000013
0.00068,0.7278679305912594,0.0124960000000013
0.00068,-0.5846320694087406,0.0131760000000014
0.00068,2.227867930591259,0.0138560000000014
0.00068,-3.209632069408741,0.0145360000000014
0.000764,-1.5846320694087406,0.0153000000000016
0.000676,1.0403679305912594,0.0159760000000019
0.00068,1.2903679305912594,0.016656000000002
0.00068,-0.0846320694087404,0.017336000000002
0.000668,-5.772132069408741,0.0180040000000021
0.000696,-0.0221320694087404,0.0187000000000017
0.00068,0.6653679305912594,0.0193800000000017
0.00068,-1.0221320694087406,0.0200600000000017
0.00068,2.915367930591259,0.0207400000000017
0.00068,0.2903679305912594,0.0214200000000017
0.00068,2.102867930591259,0.0221000000000017
0.00068,-2.084632069408741,0.0227800000000018
0.00068,-0.3971320694087406,0.0234600000000018
0.00068,7.977867930591259,0.0241400000000018
0.000764,-0.5221320694087406,0.024904000000002
0.00068,-1.2721320694087406,0.025584000000002
0.00068,-1.7096320694087406,0.026264000000002
0.000676,-3.147132069408741,0.0269400000000024
0.000684,2.040367930591259,0.027624000000002
0.00068,-1.2721320694087406,0.0283040000000021
0.00068,1.1653679305912594,0.0289840000000021
0.00068,-3.584632069408741,0.0296640000000021
0.000764,2.040367930591259,0.0304280000000023
0.00068,2.102867930591259,0.0311080000000023
0.000684,1.4778679305912594,0.031792000000002
0.000676,-0.9596320694087406,0.0324680000000023
0.00068,1.5403679305912594,0.0331480000000024
0.000688,-1.8346320694087408,0.0338360000000026
0.000668,-3.022132069408741,0.0345040000000027
0.000684,-1.6471320694087406,0.0351880000000024
0.000676,2.540367930591259,0.0358640000000027
0.000668,1.0403679305912594,0.0365320000000028
0.000668,3.8528679305912585,0.037200000000003
0.000668,-2.647132069408741,0.0378680000000031
0.00072,-1.8346320694087408,0.0385880000000034
0.000676,3.6653679305912585,0.0392640000000037
0.000668,1.7903679305912594,0.0399320000000038
0.000672,-4.897132069408741,0.0406040000000036
0.000704,-1.0221320694087406,0.0413080000000034
0.00068,-0.9596320694087406,0.0419880000000034
0.00068,2.102867930591259,0.0426680000000034
0.00068,-1.7096320694087406,0.0433480000000034
0.000676,3.477867930591259,0.0440240000000038
0.000668,3.6653679305912585,0.0446920000000039
0.000672,1.2903679305912594,0.0453640000000037
0.000668,-4.397132069408741,0.0460320000000038
0.000716,-3.084632069408741,0.0467480000000035
0.000768,3.6653679305912585,0.0475160000000034
0.00068,-0.5221320694087406,0.0481960000000034
0.00068,0.2903679305912594,0.0488760000000034
0.00068,-4.397132069408741,0.0495560000000034
0.000764,-9.20963206940874,0.0503200000000036
0.000848,4.165367930591258,0.0511680000000041
0.00068,2.602867930591259,0.0518480000000041
0.00068,-0.9596320694087406,0.0525280000000041
0.00068,0.3528679305912594,0.0532080000000041
0.00068,1.9778679305912592,0.0538880000000041
0.00068,-4.209632069408741,0.0545680000000041
0.000772,0.7278679305912594,0.0553400000000046
0.000676,1.1653679305912594,0.0560160000000049
0.00068,-2.522132069408741,0.0566960000000049
0.000684,-0.3971320694087406,0.0573800000000046
0.000676,2.165367930591259,0.0580560000000049
0.00068,-2.084632069408741,0.058736000000005
0.00068,1.1653679305912594,0.059416000000005
0.00068,3.415367930591259,0.060096000000005
0.00068,-0.8971320694087406,0.060776000000005
0.00068,-5.647132069408741,0.061456000000005
0.000764,-1.3346320694087406,0.0622200000000052
0.00068,5.227867930591258,0.0629000000000052
0.000764,1.1653679305912594,0.0636640000000055
0.00068,-5.584632069408741,0.0643440000000055
0.000764,-1.8971320694087408,0.0651080000000057
0.000676,-0.2721320694087406,0.065784000000006
0.000668,1.1028679305912594,0.0664520000000061
0.000672,0.9153679305912594,0.0671240000000059
0.000668,0.3528679305912594,0.067792000000006
0.000668,0.5403679305912594,0.0684600000000061
0.000668,-0.0221320694087404,0.0691280000000063
0.000672,-0.8346320694087406,0.069800000000006
0.000668,-0.8346320694087406,0.0704680000000061
0.000676,1.9778679305912592,0.0711440000000065
0.00068,4.852867930591258,0.0718240000000065
0.000764,-2.522132069408741,0.0725880000000067
0.00068,-7.584632069408741,0.0732680000000067
0.000768,0.4153679305912594,0.0740360000000066
0.00068,7.165367930591258,0.0747160000000066
0.000764,0.2278679305912594,0.0754800000000068
0.00068,1.2278679305912594,0.0761600000000068
0.000684,2.165367930591259,0.0768440000000065
0.000676,0.4778679305912594,0.0775200000000069
0.00068,0.0403679305912594,0.0782000000000069
0.000684,-0.0221320694087404,0.0788840000000066
0.000676,-2.147132069408741,0.0795600000000069
0.00068,-1.8346320694087408,0.0802400000000069
0.000676,-0.2721320694087406,0.0809160000000073
0.000668,0.4153679305912594,0.0815840000000074
0.000668,-0.1471320694087404,0.0822520000000075
0.000672,0.4778679305912594,0.0829240000000073
0.000668,4.790367930591258,0.0835920000000074
0.000728,0.7903679305912594,0.084320000000007
0.00068,-4.147132069408741,0.085000000000007
0.000764,-5.772132069408741,0.0857640000000072
0.000764,3.352867930591259,0.0865280000000074
0.00068,-3.522132069408741,0.0872080000000075
0.000768,1.2278679305912594,0.0879760000000073
0.00068,2.165367930591259,0.0886560000000074
0.00068,0.2903679305912594,0.0893360000000074
0.00068,1.9778679305912592,0.0900160000000074
0.00068,1.6653679305912594,0.0906960000000074
0.00068,-1.2721320694087406,0.0913760000000074
0.00068,0.8528679305912594,0.0920560000000074
0.00068,1.5403679305912594,0.0927360000000074
0.00068,-5.584632069408741,0.0934160000000074
0.000764,0.9778679305912594,0.0941800000000077
0.00068,2.477867930591259,0.0948600000000077
0.00068,-4.647132069408741,0.0955400000000077
0.000764,1.6653679305912594,0.0963040000000079
0.00068,-2.459632069408741,0.0969840000000079
0.00068,-4.647132069408741,0.0976640000000079
0.000764,4.290367930591258,0.0984280000000081
0.000768,1.8528679305912592,0.099196000000008
0.00068,-2.022132069408741,0.099876000000008
0.000672,-0.2721320694087406,0.1005480000000078
0.000668,3.9778679305912585,0.1012160000000079
0.000668,-1.1471320694087406,0.101884000000008
0.000668,3.9153679305912585,0.1025520000000081
0.000668,-1.8971320694087408,0.1032200000000083
0.000668,0.9778679305912594,0.1038880000000084
0.000668,1.4153679305912594,0.1045560000000085
0.000668,-0.5846320694087406,0.1052240000000086
0.000668,0.8528679305912594,0.1058920000000087
0.000668,0.8528679305912594,0.1065600000000088
0.000668,0.7903679305912594,0.1072280000000089
0.000672,0.1028679305912594,0.1079000000000087
0.000668,4.977867930591258,0.1085680000000088
0.00074,-1.5221320694087406,0.1093080000000092
0.000676,1.4153679305912594,0.1099840000000096
0.000668,4.040367930591258,0.1106520000000097
0.000672,-1.8346320694087408,0.1113240000000095
0.000668,-3.147132069408741,0.1119920000000096
0.000668,-1.8346320694087408,0.1126600000000097
0.000668,1.9778679305912592,0.1133280000000098
0.000672,1.1028679305912594,0.1140000000000096
0.000668,0.2903679305912594,0.1146680000000097
0.000672,-1.0846320694087406,0.1153400000000095
0.000668,-0.5846320694087406,0.1160080000000096
0.000668,0.4778679305912594,0.1166760000000097
0.000668,-4.772132069408741,0.1173440000000098
0.00072,-4.459632069408741,0.1180640000000101
0.000768,-0.7721320694087406,0.11883200000001
0.000676,1.1028679305912594,0.1195080000000103
0.00068,0.9153679305912594,0.1201880000000104
0.000688,-0.6471320694087406,0.1208760000000106
0.000672,-3.272132069408741,0.1215480000000104
0.000768,-2.897132069408741,0.1223160000000103
0.000764,3.9778679305912585,0.1230800000000105
0.00068,-5.459632069408741,0.1237600000000105
0.000764,2.665367930591259,0.1245240000000107
0.00068,5.727867930591258,0.1252040000000107
0.000764,-1.7096320694087406,0.1259680000000109
0.000676,-1.7721320694087406,0.1266440000000113
0.000668,2.665367930591259,0.1273120000000114
0.000672,1.9153679305912592,0.1279840000000112
0.000668,0.0403679305912594,0.1286520000000113
0.000668,1.3528679305912594,0.1293200000000114
0.000672,-1.8346320694087408,0.1299920000000112
0.000668,0.2278679305912594,0.1306600000000113
0.000672,2.165367930591259,0.1313320000000111
0.000668,1.5403679305912594,0.1320000000000112
0.000668,-2.647132069408741,0.1326680000000113
0.000668,-4.022132069408741,0.1333360000000114
0.000708,-0.5221320694087406,0.1340440000000118
0.00068,5.165367930591258,0.1347240000000118
0.000764,-1.0221320694087406,0.135488000000012
0.00068,-7.584632069408741,0.136168000000012
0.000768,4.602867930591258,0.1369360000000119
0.000764,-0.7096320694087406,0.1377000000000121
0.00068,-2.647132069408741,0.1383800000000121
0.000764,-1.2721320694087406,0.1391440000000123
0.00068,1.6028679305912594,0.1398240000000123
0.00068,-0.2721320694087406,0.1405040000000124
0.00068,-0.6471320694087406,0.1411840000000124
0.00068,-0.2096320694087404,0.1418640000000124
